성분명,CAS번호,규제국가,규제구분,단서조항,제한사항,제한농도값_percent,최소제한농도_percent,최대제한농도_percent,예측_Kp_cm_h,Cmax_mg_L,Tmax_h,AUC_mg_h_L,총흡수량_mg,SED_mg_kg_day,적용기준치_mg_kg_day,적용기준치_종류,MoS,log_MoS,MoS_group,대시보드판정,PoD_보강상태,기준치_신뢰도,기준치_출처,기준치_출처_URL,기준치_근거요약,규제우선경고,국소독성_주의,SMILES_InChI_확보필요,PoD_추가조사우선순위,남은과제_메모,독성종말점,독성종말점_분류,독성용량,독성용량_추출값_mg_kg,독성용량_표준화메모,독성용량_MoS사용여부,독성시험종,독성노출경로,독성정보_URL,국문표준명,영문성분명,기준치_우선순위,MoS계산식
Cyclophosphamide monohydrate,6055-19-2,한국,금지,,,,,,0.0014909133984379,0.0768076296834098,16.5,2.4097194504763766,1.3241449381298254,0.0110345411510818,2.5e-06,TTC_DNA reactive alert,0.0002265613010791,-3.644814269949662,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조 알림기/염모제/니트로·아민·알킬화 가능성 → DNA reactive alert. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,"사이클로포스파미드하이드레이트;2H-1,3,2-옥사자포스포린-2-아민,N,N-비스(2-클로로에틸)테트라하이드로-,2-옥사이드,모노하이드레이트","Cyclophosphamide hydrate; 2H-1,3,2-Oxazaphosphorin-2-amine, N,N-bis(2- chloroethyl)tetrahydro-, 2-oxide, monohydrate",TTC_fallback,2.5e-06 / 0.0110345 = 0.0002266
Cyclophosphamide monohydrate,6055-19-2,EU,금지,,,,,,0.0014909133984379,0.0768076296834098,16.5,2.4097194504763766,1.3241449381298254,0.0110345411510818,2.5e-06,TTC_DNA reactive alert,0.0002265613010791,-3.644814269949662,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조 알림기/염모제/니트로·아민·알킬화 가능성 → DNA reactive alert. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,"사이클로포스파미드하이드레이트;2H-1,3,2-옥사자포스포린-2-아민,N,N-비스(2-클로로에틸)테트라하이드로-,2-옥사이드,모노하이드레이트","Cyclophosphamide hydrate; 2H-1,3,2-Oxazaphosphorin-2-amine, N,N-bis(2- chloroethyl)tetrahydro-, 2-oxide, monohydrate",TTC_fallback,2.5e-06 / 0.0110345 = 0.0002266
Cyclophosphamide monohydrate,6055-19-2,대만,금지,,,,,,0.0014909133984379,0.0768076296834098,16.5,2.4097194504763766,1.3241449381298254,0.0110345411510818,2.5e-06,TTC_DNA reactive alert,0.0002265613010791,-3.644814269949662,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조 알림기/염모제/니트로·아민·알킬화 가능성 → DNA reactive alert. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,"사이클로포스파미드하이드레이트;2H-1,3,2-옥사자포스포린-2-아민,N,N-비스(2-클로로에틸)테트라하이드로-,2-옥사이드,모노하이드레이트","Cyclophosphamide hydrate; 2H-1,3,2-Oxazaphosphorin-2-amine, N,N-bis(2- chloroethyl)tetrahydro-, 2-oxide, monohydrate",TTC_fallback,2.5e-06 / 0.0110345 = 0.0002266
Cyclophosphamide monohydrate,6055-19-2,브라질,금지,,,,,,0.0014909133984379,0.0768076296834098,16.5,2.4097194504763766,1.3241449381298254,0.0110345411510818,2.5e-06,TTC_DNA reactive alert,0.0002265613010791,-3.644814269949662,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조 알림기/염모제/니트로·아민·알킬화 가능성 → DNA reactive alert. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,"사이클로포스파미드하이드레이트;2H-1,3,2-옥사자포스포린-2-아민,N,N-비스(2-클로로에틸)테트라하이드로-,2-옥사이드,모노하이드레이트","Cyclophosphamide hydrate; 2H-1,3,2-Oxazaphosphorin-2-amine, N,N-bis(2- chloroethyl)tetrahydro-, 2-oxide, monohydrate",TTC_fallback,2.5e-06 / 0.0110345 = 0.0002266
Cyclophosphamide monohydrate,6055-19-2,아르헨티나,금지,,,,,,0.0014909133984379,0.0768076296834098,16.5,2.4097194504763766,1.3241449381298254,0.0110345411510818,2.5e-06,TTC_DNA reactive alert,0.0002265613010791,-3.644814269949662,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조 알림기/염모제/니트로·아민·알킬화 가능성 → DNA reactive alert. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,"사이클로포스파미드하이드레이트;2H-1,3,2-옥사자포스포린-2-아민,N,N-비스(2-클로로에틸)테트라하이드로-,2-옥사이드,모노하이드레이트","Cyclophosphamide hydrate; 2H-1,3,2-Oxazaphosphorin-2-amine, N,N-bis(2- chloroethyl)tetrahydro-, 2-oxide, monohydrate",TTC_fallback,2.5e-06 / 0.0110345 = 0.0002266
Diethyl maleate,141-05-9,아르헨티나,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,아세안,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,중국,금지,,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,EU,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,캐나다,금지,,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,한국,금지,,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,브라질,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트,Diethyl Maleate,TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,아르헨티나,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트 (착향제로 사용될 때),"Diethyl maleate, when used as a fragrance ingredient",TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,EU,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트 (착향제로 사용될 때),"Diethyl maleate, when used as a fragrance ingredient",TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethyl maleate,141-05-9,브라질,금지,착향 성분으로 사용하는 경우에 한합니다,,,,,0.028015998900114,0.6472340860048212,10.0,13.253022465825437,6.749730144892142,0.0562477512074345,0.0023,TTC_Cramer III,0.0408905236320985,-1.3883773279618083,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,다이에틸말리에이트 (착향제로 사용될 때),"Diethyl maleate, when used as a fragrance ingredient",TTC_fallback,0.0023 / 0.0562478 = 0.04089
Diethylene glycol monobutyl ether,112-34-5,EU,한도,,적용 및 사용 범위: 염모제의 용제. 완제품 내 최대 허용 농도: 9%. 에어로졸 및 스프레이형 제품에는 사용 금지,"9.0, 9.0",9.0,9.0,0.0059291476217083,0.251460389578683,14.0,6.992772066835773,3.713093831927296,0.0309424485993941,250.0,NOAEL_외부레퍼런스,8079.515724068953,3.907385330493948,Very Safe,매우 안정,외부 PoD 적용(v3),높음,SCCP Opinion on Diethylene Glycol Monobutyl Ether,https://ec.europa.eu/health/ph_risk/committees/04_sccp/docs/sccp_o_081.pdf,SCCP opinion identifies NOAEL 250 mg/kg bw/day from a 13-week drinking water rat study. 화장품 용제 관련성 높음.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,,정보 없음,,,용량정보 없음,파일 내 LD50/TDLo 등은 직접 사용하지 않음; 외부 반복독성 PoD 적용,,,,부톡시다이글라이콜,Butoxydiglycol,1_SCCS/SCCP_외부PoD,250 / 0.0309424 = 8080
Diethylene glycol monobutyl ether,112-34-5,브라질,한도,,적용 및 사용 범위: 염모제의 용제. 완제품 내 최대 허용 농도: 9%. 에어로졸 및 스프레이형 제품에는 사용 금지,"9.0, 9.0",9.0,9.0,0.0059291476217083,0.251460389578683,14.0,6.992772066835773,3.713093831927296,0.0309424485993941,250.0,NOAEL_외부레퍼런스,8079.515724068953,3.907385330493948,Very Safe,매우 안정,외부 PoD 적용(v3),높음,SCCP Opinion on Diethylene Glycol Monobutyl Ether,https://ec.europa.eu/health/ph_risk/committees/04_sccp/docs/sccp_o_081.pdf,SCCP opinion identifies NOAEL 250 mg/kg bw/day from a 13-week drinking water rat study. 화장품 용제 관련성 높음.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,,정보 없음,,,용량정보 없음,파일 내 LD50/TDLo 등은 직접 사용하지 않음; 외부 반복독성 PoD 적용,,,,부톡시다이글라이콜,Butoxydiglycol,1_SCCS/SCCP_외부PoD,250 / 0.0309424 = 8080
Diethylene glycol monobutyl ether,112-34-5,아르헨티나,한도,,적용 및 사용 범위: 염모제의 용제. 완제품 내 최대 허용 농도: 9%. 에어로졸 및 스프레이형 제품에는 사용 금지,"9.0, 9.0",9.0,9.0,0.0059291476217083,0.251460389578683,14.0,6.992772066835773,3.713093831927296,0.0309424485993941,250.0,NOAEL_외부레퍼런스,8079.515724068953,3.907385330493948,Very Safe,매우 안정,외부 PoD 적용(v3),높음,SCCP Opinion on Diethylene Glycol Monobutyl Ether,https://ec.europa.eu/health/ph_risk/committees/04_sccp/docs/sccp_o_081.pdf,SCCP opinion identifies NOAEL 250 mg/kg bw/day from a 13-week drinking water rat study. 화장품 용제 관련성 높음.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,,정보 없음,,,용량정보 없음,파일 내 LD50/TDLo 등은 직접 사용하지 않음; 외부 반복독성 PoD 적용,,,,부톡시다이글라이콜,Butoxydiglycol,1_SCCS/SCCP_외부PoD,250 / 0.0309424 = 8080
Diethylene glycol monobutyl ether,112-34-5,아세안,한도,,적용 및 사용 범위: 염모제의 용제. 완제품 내 최대 허용 농도: 9%. 에어로졸 및 스프레이형 제품에는 사용 금지,"9.0, 9.0",9.0,9.0,0.0059291476217083,0.251460389578683,14.0,6.992772066835773,3.713093831927296,0.0309424485993941,250.0,NOAEL_외부레퍼런스,8079.515724068953,3.907385330493948,Very Safe,매우 안정,외부 PoD 적용(v3),높음,SCCP Opinion on Diethylene Glycol Monobutyl Ether,https://ec.europa.eu/health/ph_risk/committees/04_sccp/docs/sccp_o_081.pdf,SCCP opinion identifies NOAEL 250 mg/kg bw/day from a 13-week drinking water rat study. 화장품 용제 관련성 높음.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,,정보 없음,,,용량정보 없음,파일 내 LD50/TDLo 등은 직접 사용하지 않음; 외부 반복독성 PoD 적용,,,,부톡시다이글라이콜,Butoxydiglycol,1_SCCS/SCCP_외부PoD,250 / 0.0309424 = 8080
